mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8063562393188477,0.021195245225829887,0.06875200271606445,0.021192855026602474,1,{'MLP__max_iter': 1},0.7582209307037723,0.7767308531337216,0.7731537838490723,0.7758457310717333,0.7868609080993356,0.7741612532255479,0.009228381062372094,20,0.7566703853105374,0.7776552625951253,0.7845950858817201,0.7859184198474704,0.7874896198021869,0.7784657546874081,0.011403824658360706
1.5595531940460206,0.15286425545436103,0.059374523162841794,0.0286404217763545,2,{'MLP__max_iter': 2},0.7728807703218111,0.7517611017168143,0.7549047702502356,0.7541994377586153,0.768484068478931,0.7604455984361695,0.008536947191517584,21,0.7672987522158112,0.7569057250235118,0.7554450360513656,0.7716980611524171,0.7734262199026896,0.7649547588691591,0.007455921894102767
2.9411548137664796,0.1701043099676791,0.03750176429748535,0.007654772422220994,4,{'MLP__max_iter': 4},0.7875938969174601,0.7733927200252199,0.7767654567759721,0.785500963391137,0.762891964949073,0.7772298955551538,0.00890265044569504,19,0.7855439554004922,0.7827921803247115,0.7912463284520416,0.7991927085231258,0.7643302323335315,0.7846210810067804,0.011594320565847607
5.475609540939331,0.11464520500518383,0.043750667572021486,0.006251168359019909,8,{'MLP__max_iter': 8},0.7517737327040996,0.7378268860037609,0.7416989414706364,0.761335902376365,0.7890058804622171,0.7563251814299563,0.01827408346157163,22,0.7497464635782344,0.7450220895869712,0.7589818855877164,0.791396854003167,0.7918386282704283,0.7673971842053036,0.020279932874900892
10.510589504241944,0.19734014443697212,0.03750090599060059,0.007653623834648483,16,{'MLP__max_iter': 16},0.78157681034941,0.7929611455042369,0.7836619758337635,0.7807808732640535,0.7741199066292201,0.7826209689105748,0.006078471737928117,16,0.788343254159223,0.7980334540403621,0.8083188146301934,0.8061178739428677,0.7746547872860455,0.7950936368117384,0.01239674065131745
20.36827368736267,0.20513201422922697,0.03125295639038086,3.5987782028414168e-06,32,{'MLP__max_iter': 32},0.7947793498094037,0.7889193611457147,0.7810994642882517,0.7494406540530866,0.7882497457595861,0.7804983973997424,0.0161233958403094,17,0.8041634826539463,0.8019975642734574,0.8037032013473068,0.7755235687689581,0.7937415631081157,0.7958258760303568,0.010827610212995975
40.51106653213501,0.6893273106028263,0.03437681198120117,0.006249571364095618,64,{'MLP__max_iter': 64},0.7745610863491131,0.7852450595735253,0.7844441760359646,0.7652157890857787,0.7883165332672923,0.7795563893717665,0.008527209282342666,18,0.7851694174463529,0.8037878505938989,0.8042708448810866,0.7976259139792501,0.8007943655674412,0.798329678493606,0.006997878798830231
53.10043811798096,7.091520195218716,0.03188767433166504,0.0012733222337529468,128,{'MLP__max_iter': 128},0.779714660734313,0.8105696627894798,0.7886617416342077,0.7795289912294556,0.7755540596793147,0.7868071298279142,0.012633617232143601,1,0.7872961125413462,0.8284591737753114,0.8120345710484573,0.8067508055040179,0.7912736385937169,0.80516286029257,0.014863319650731113
52.739507389068606,6.419542785342856,0.034376335144042966,0.006247425510623858,256,{'MLP__max_iter': 256},0.779714660734313,0.8105696627894798,0.7886617416342077,0.7795289912294556,0.7755540596793147,0.7868071298279142,0.012633617232143601,1,0.7872961125413462,0.8284591737753114,0.8120345710484573,0.8067508055040179,0.7912736385937169,0.80516286029257,0.014863319650731113
53.231697988510135,7.0926056726823345,0.03437542915344238,0.0062494278736338615,512,{'MLP__max_iter': 512},0.779714660734313,0.8105696627894798,0.7886617416342077,0.7795289912294556,0.7755540596793147,0.7868071298279142,0.012633617232143601,1,0.7872961125413462,0.8284591737753114,0.8120345710484573,0.8067508055040179,0.7912736385937169,0.80516286029257,0.014863319650731113
